Measurement_Number,Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600,Label
2,134,0.0360860999,0.0049667041,0.0081121673,0.007863229,0.0187273251,0.0253463498,CO
2,135,0.0360879539,0.004952456,0.0080684504,0.007857755,0.0187415608,0.0253263915,CO
2,136,0.036088638,0.0049471167,0.0080370017,0.0078476381,0.0187499238,0.0252889497,CO
2,137,0.0360802395,0.0049346366,0.007999865,0.0078357767,0.0187580236,0.0252537802,CO
2,138,0.0360670745,0.0049291695,0.0079616925,0.007822901,0.0187691739,0.0252236515,CO
2,139,0.0360490169,0.0049211589,0.0079315082,0.0078146093,0.0187922604,0.0251960933,CO
2,140,0.0360264509,0.0049201078,0.0079122348,0.0078070149,0.0187970321,0.0251784823,CO
2,141,0.0360094427,0.0049214147,0.0078936011,0.0078021556,0.018778697,0.0251558234,CO
2,142,0.0359817547,0.0049263075,0.0078766914,0.0077996342,0.0187688294,0.025125671,CO
2,143,0.0359586534,0.0049267876,0.0078557113,0.0077924496,0.0187583687,0.025106848,CO
2,144,0.0359351803,0.0049247346,0.0078366503,0.0077949506,0.0187468805,0.0251002325,CO
2,145,0.0359258168,0.0049351968,0.00782753,0.0077870741,0.0187471048,0.0250613887,CO
2,146,0.0359037438,0.0049316603,0.0078080689,0.0077788045,0.0187460034,0.0250471757,CO
2,147,0.0358836963,0.0049339639,0.007795745,0.0077723812,0.0187395557,0.0250347204,CO
2,148,0.035863133,0.0049293942,0.0077784676,0.0077681663,0.0187338543,0.0250108924,CO
2,149,0.0358543806,0.0049326268,0.0077665942,0.0077658679,0.018730507,0.0250297524,CO
2,150,0.0358411142,0.0049349374,0.0077521954,0.0077581576,0.01871524,0.0250110142,CO
3,1,0.0446399558,0.0292866245,0.0298007402,0.0087588687,0.0188049242,0.0341643772,CO
3,2,0.0446304645,0.0293037652,0.029814364,0.0087575179,0.0188072204,0.0341559965,CO
3,3,0.0446310469,0.0293142911,0.0298128165,0.0087598278,0.01880547,0.034150394,CO
3,4,0.0446218589,0.0293273908,0.0298157182,0.0087559062,0.0188083125,0.0341424003,CO
3,5,0.0446197879,0.029335365,0.0298190087,0.0087602158,0.0188072284,0.0341347841,CO
3,6,0.0446098292,0.0293511761,0.0298165035,0.0087608535,0.0188066085,0.0341280145,CO
3,7,0.0446060453,0.0293620454,0.0298269617,0.0087599032,0.0188059748,0.0341180224,CO
3,8,0.0445933858,0.0293701655,0.0298317827,0.0087591299,0.0188084947,0.0341090227,CO
3,9,0.0445973727,0.0293872044,0.0298313097,0.0087648934,0.0188086094,0.034107072,CO
3,10,0.0445838444,0.0293911204,0.0298259504,0.0087592233,0.0188101095,0.0340945135,CO
3,11,0.0445761653,0.0294048296,0.0298150431,0.0087611217,0.0188098819,0.0340880149,CO
3,12,0.044570585,0.0294198462,0.0298307589,0.0087617506,0.0188051623,0.034082456,CO
3,13,0.0445658795,0.0294338267,0.0298369615,0.0087614664,0.0188115422,0.0340760292,CO
3,14,0.0445548066,0.0294398651,0.0298392329,0.0087634975,0.0188102521,0.0340634421,CO
3,15,0.0445537857,0.0294589996,0.0298360652,0.0087610587,0.018809265,0.0340589865,CO
3,16,0.0445378803,0.0294593555,0.0298322545,0.0087642754,0.0188014708,0.0340469299,CO
3,17,0.0444467549,0.0294290223,0.0298120574,0.0087300984,0.0187524431,0.0339727696,CO
3,18,0.0443902617,0.0294273574,0.0298020722,0.0087223919,0.0187234485,0.033915466,CO
3,19,0.0443593566,0.0294383763,0.0298114201,0.0087115045,0.0187068275,0.0338897645,CO
3,20,0.0443486433,0.0294508915,0.0298339143,0.0087124483,0.0187052219,0.0338802733,CO
3,21,0.0443487591,0.0294540219,0.0298453486,0.0087131839,0.0186974741,0.0338726934,CO
3,22,0.0443439604,0.0294628794,0.0298511401,0.0087113524,0.018699184,0.0338624537,CO
3,23,0.0443492892,0.0294794633,0.029862346,0.0087138365,0.0186972997,0.0338688345,CO
3,24,0.0443582679,0.0294818963,0.0298839339,0.0087168837,0.018697595,0.0338668252,CO
3,25,0.0443561829,0.0294894967,0.029904406,0.0087184919,0.0187025683,0.0338716919,CO
3,26,0.0443727639,0.0294873123,0.029898707,0.0087156093,0.0187109689,0.0338699859,CO
3,27,0.0444191526,0.0294902108,0.0299368023,0.0087254013,0.01875158,0.033867489,CO
3,28,0.0445232441,0.0294879989,0.0299663936,0.0087443939,0.0188008579,0.0338692153,CO
3,29,0.0446551463,0.0294835055,0.0299836997,0.0087571193,0.0188511184,0.0338776009,CO
3,30,0.0448159444,0.0294798195,0.0300095043,0.0087756285,0.018893452,0.0338859061,CO
3,31,0.0449739658,0.0294661174,0.0300418423,0.0087999644,0.0189476989,0.0338975357,CO
3,32,0.0451831273,0.0294584748,0.0300622462,0.008824204,0.0190155117,0.033906163,CO
3,33,0.0454289651,0.029451065,0.0301079467,0.0088642786,0.0191051125,0.033912554,CO
3,34,0.0456987144,0.0294452191,0.0301750428,0.0089151287,0.019204238,0.0339283399,CO
3,35,0.0460104485,0.0294331845,0.0302476033,0.008970762,0.0192904485,0.0339369515,CO
3,36,0.0462566829,0.0294234082,0.0303086959,0.0090015431,0.0193554521,0.0339467449,CO
3,37,0.046466757,0.0294121025,0.0303517687,0.0090252371,0.0194071079,0.0339564661,CO
3,38,0.0466556403,0.0294060347,0.0303909679,0.0090466868,0.0194600218,0.0339632559,CO
3,39,0.0468790952,0.0293938843,0.0304118225,0.0090740006,0.019540673,0.0339729116,CO
3,40,0.047134169,0.0293690236,0.030472436,0.0091112228,0.019637949,0.033976897,CO
3,41,0.0472495729,0.0293540551,0.0305320709,0.0091284016,0.01966328,0.033983099,CO
3,42,0.0473401058,0.0293391808,0.0305477724,0.0091423127,0.0196669419,0.033984955,CO
3,43,0.0474262011,0.0293326774,0.0305789185,0.0091491097,0.0196828936,0.0339926576,CO
3,44,0.0475214912,0.0293282806,0.0306179992,0.0091824961,0.019728904,0.0340052782,CO
3,45,0.0476571436,0.0293515338,0.0307410418,0.0092262207,0.0197761021,0.0340321415,CO
3,46,0.047757319,0.0293846996,0.0308238092,0.0092554776,0.0198242995,0.0340499084,CO
3,47,0.0478954747,0.0294169023,0.0309219739,0.0093003329,0.0198995367,0.0340731964,CO
3,48,0.0480882555,0.0294455823,0.0310334721,0.0093520999,0.0200040504,0.0341048199,CO
3,49,0.048286408,0.0295057444,0.0312025069,0.0094193804,0.0200993874,0.0341347528,CO
3,50,0.0484068012,0.0296350803,0.0313591094,0.0094637233,0.0201659275,0.0341716927,CO
3,51,0.0485449685,0.0297691979,0.0315212606,0.009498139,0.0202354382,0.034215158,CO
3,52,0.0486792442,0.0298591193,0.0316158241,0.0095148843,0.0202764039,0.0342621836,CO
3,53,0.048779103,0.029904011,0.0317001888,0.0095395239,0.0203000956,0.0343062355,CO
3,54,0.0488845306,0.0299657665,0.0318361596,0.0095674341,0.0203327564,0.0343683386,CO
3,55,0.0490256937,0.0300364869,0.0319428037,0.0095844143,0.0203788388,0.034420884,CO
3,56,0.0491706827,0.0300761637,0.0320077208,0.0096065503,0.020419529,0.0344802277,CO
3,57,0.0493013669,0.0300937511,0.0321015694,0.0096324999,0.0204413112,0.0345370232,CO
3,58,0.0494057979,0.0301329193,0.0322188354,0.0096478072,0.0204622676,0.0345969318,CO
3,59,0.0495111656,0.0301661457,0.0322878972,0.0096560395,0.0204783993,0.0346675471,CO
3,60,0.0496001511,0.0301845224,0.0323296414,0.0096641879,0.0205117144,0.0347223884,CO
3,61,0.0497037564,0.0302031168,0.0323940427,0.0096942259,0.0205616959,0.0347889286,CO
3,62,0.049796863,0.0302592808,0.0325043527,0.0097320975,0.0206380314,0.0347687348,CO
3,63,0.0498985998,0.0303383547,0.0326225893,0.0097657528,0.0207035259,0.0347787642,CO
3,64,0.0499722766,0.030458517,0.0327648103,0.0098038734,0.0207573825,0.0348241551,CO
3,65,0.0499851472,0.0305399958,0.0328269439,0.0098090693,0.0207605421,0.0348765147,CO
3,66,0.0499653866,0.0305985866,0.0328783605,0.009807711,0.0207488904,0.0349433469,CO
3,67,0.0499301134,0.0306201139,0.0329009091,0.009788993,0.0207272737,0.0350119797,CO
3,68,0.0498946872,0.03062231,0.0329004918,0.0097700885,0.0206956765,0.0350818659,CO
3,69,0.049828219,0.0306127147,0.0328763402,0.0097386158,0.0206539821,0.0351525531,CO
3,70,0.0497674508,0.0306010051,0.0328529609,0.0097205127,0.0206134771,0.0352110514,CO
3,71,0.0497035602,0.0305935398,0.0328194158,0.0097053798,0.0205828499,0.0352627312,CO
3,72,0.0496339183,0.0305756978,0.0327893751,0.0096840781,0.0205550462,0.0353180168,CO
3,73,0.0495511296,0.0305837333,0.0327636808,0.0096718501,0.0205292988,0.0353749763,CO
3,74,0.0494844477,0.030596509,0.0327443239,0.009660287,0.020504719,0.0354227047,CO
3,75,0.0494265136,0.0306122291,0.0327245343,0.0096481573,0.0204854494,0.0354744028,CO
3,76,0.0493643763,0.0306253195,0.0327047987,0.0096385391,0.0204740325,0.035523315,CO
3,77,0.0493206117,0.0306432063,0.0326877997,0.0096321545,0.0204593964,0.0355696319,CO
3,78,0.0492773394,0.0306579247,0.0326611105,0.0096212426,0.0204409888,0.0356239104,CO
3,79,0.0492382883,0.03067307,0.0326522094,0.0096154189,0.0204291531,0.0356671093,CO
3,80,0.0492157655,0.0306835083,0.0326226361,0.0096065179,0.0204183599,0.0357074714,CO
3,81,0.0491734677,0.0306951926,0.0326056932,0.0095983421,0.0204049064,0.035753679,CO
3,82,0.0491473636,0.030700839,0.0325782301,0.0095973421,0.0203934377,0.0357930735,CO
3,83,0.0491015245,0.0307040963,0.0325567662,0.0095923836,0.0203823402,0.0358406231,CO
3,84,0.049069709,0.0307086924,0.0325295942,0.0095784419,0.02036989,0.0358785367,CO
3,85,0.049053901,0.0307108239,0.032527752,0.0095821368,0.020360777,0.0359087823,CO
3,86,0.0490473595,0.0307051166,0.0325024508,0.0095722454,0.0203491977,0.0359460701,CO
3,87,0.0490364329,0.0307027048,0.0324868478,0.0095735789,0.020342969,0.0359768435,CO
3,88,0.0490317202,0.0307073158,0.0324678956,0.0095702099,0.0203338551,0.0360155773,CO
3,89,0.0490270178,0.0307007301,0.0324404966,0.0095650629,0.0203264028,0.0360368957,CO
3,90,0.0490175196,0.0307006202,0.0324371542,0.0095647178,0.0203181049,0.0360653868,CO
3,91,0.048986679,0.0306974823,0.0324126131,0.0095631426,0.0203099724,0.0360836647,CO
3,92,0.0489557281,0.0306936007,0.0324047407,0.0095509725,0.020299359,0.0361094814,CO
3,93,0.0489195122,0.030695854,0.0324020308,0.0095550972,0.0202951281,0.036131082,CO
3,94,0.0488882921,0.0306955936,0.0323639169,0.0095465166,0.0202861786,0.0361496868,CO
3,95,0.048842686,0.0306995114,0.0323707638,0.0095468968,0.020277665,0.0361668854,CO
3,96,0.0487965647,0.0306936805,0.032364112,0.0095462587,0.020270744,0.0361873501,CO
3,97,0.0487506511,0.0306937233,0.0323368407,0.0095453147,0.02026176,0.0362116775,CO
3,98,0.0487113961,0.0306870946,0.0323290662,0.0095308705,0.0202434874,0.036223027,CO
3,99,0.0486461478,0.0306667722,0.03228281,0.009507623,0.0202162763,0.0362153197,CO
3,100,0.0484717675,0.0306440392,0.0322552738,0.0094875733,0.0201393917,0.0362071301,CO
3,101,0.0482831177,0.0306394874,0.0322169161,0.0094528734,0.0200679333,0.03620269,CO
3,102,0.0480892853,0.0306371263,0.0321528868,0.0094062215,0.0199870446,0.0361972116,CO
3,103,0.0479335016,0.0306207003,0.0321021684,0.0093624483,0.0199111524,0.0361713885,CO
3,104,0.0477653381,0.0306001986,0.0320453899,0.0093318055,0.019856189,0.0361389084,CO
3,105,0.0476089133,0.0306010327,0.0320123781,0.0093147439,0.0198103083,0.0360979483,CO
3,106,0.0474859875,0.0306128812,0.0319903437,0.0092997434,0.0197728538,0.036050886,CO
3,107,0.047349882,0.0306340908,0.0319583679,0.0092951166,0.0197513927,0.0360182396,CO
3,108,0.0472591851,0.0306537321,0.0319287401,0.0092930659,0.0197430719,0.0359827359,CO
3,109,0.0471626647,0.0306534923,0.0319009417,0.0092811683,0.0197263027,0.0359577871,CO
3,110,0.0470431092,0.0306561947,0.0318575375,0.0092607453,0.0196790904,0.0359193865,CO
3,111,0.0468729965,0.0306559795,0.0318031699,0.0092215303,0.0196007294,0.0358863944,CO
3,112,0.0466437116,0.030643514,0.0317293671,0.0091655666,0.0195013009,0.0358254123,CO
3,113,0.0464737202,0.0306446917,0.0316659007,0.0091268237,0.0194275849,0.0357641101,CO
3,114,0.0463122458,0.0306584832,0.0316145063,0.0090961108,0.0193766396,0.0356959767,CO
3,115,0.0461762864,0.0306771801,0.0315707669,0.0090775357,0.0193345015,0.0356320251,CO
3,116,0.0460227929,0.0307105041,0.0315192729,0.0090541158,0.019279777,0.0355583372,CO
3,117,0.045897288,0.0307406278,0.0314588583,0.0090234212,0.0192273829,0.0354876842,CO
3,118,0.045791198,0.0307787927,0.0314320393,0.009001705,0.0192028036,0.0354180205,CO
3,119,0.0457170732,0.030813508,0.0313997323,0.0089898307,0.019170782,0.0353588788,CO
3,120,0.045661648,0.0308469847,0.0313458408,0.0089707108,0.0191428093,0.035293117,CO
3,121,0.0456271334,0.0308871868,0.0313163963,0.0089629236,0.0191343008,0.0352213485,CO
3,122,0.0456279618,0.0309239153,0.0312739474,0.0089578566,0.0191323442,0.0351652929,CO
3,123,0.0456337389,0.0309637791,0.031267826,0.0089544253,0.0191347408,0.0351173474,CO
3,124,0.0456546899,0.0309869428,0.0312609619,0.0089593507,0.0191305322,0.0350719128,CO
3,125,0.0456546341,0.0310160121,0.0312570695,0.0089581277,0.0191393327,0.035023302,CO
3,126,0.0456070787,0.0310402043,0.031228836,0.0089514658,0.0191177682,0.034960484,CO
3,127,0.0455311095,0.0310619026,0.0312349263,0.0089492815,0.019097198,0.0349106909,CO
3,128,0.0454699866,0.0310683265,0.0311921136,0.0089371755,0.0190801235,0.0348594339,CO
3,129,0.0454030268,0.0310736195,0.031155005,0.0089220611,0.0190494486,0.0348111094,CO
3,130,0.0453047748,0.0310467115,0.0310779345,0.0088972635,0.0190066577,0.0347599606,CO
3,131,0.0451885396,0.031007472,0.0310128733,0.0088691918,0.0189567445,0.0346839338,CO
3,132,0.0451018615,0.0309912973,0.0309723139,0.0088544838,0.0189295348,0.0346272641,CO
3,133,0.0450345282,0.030992093,0.0309315925,0.0088466332,0.0189112571,0.0345692691,CO
3,134,0.0449865452,0.0309906596,0.0309003907,0.0088300191,0.0188927878,0.0345076524,CO
3,135,0.0449301208,0.0309880211,0.0308609268,0.0088189891,0.0188707914,0.0344427065,CO
3,136,0.0448709101,0.0309947231,0.0308295542,0.0088028602,0.0188489531,0.0343893447,CO
3,137,0.0448030234,0.0310002245,0.0308100809,0.0087959777,0.018829263,0.0343349642,CO
3,138,0.0447361246,0.0309983781,0.0307786364,0.0087957728,0.0188185747,0.0342813559,CO
3,139,0.0446696798,0.031006364,0.0307570448,0.0087894022,0.0188007912,0.0342367465,CO
3,140,0.0445816805,0.0310080785,0.0307347878,0.0087793003,0.0187855011,0.0341751384,CO
3,141,0.0445090775,0.0309942149,0.0307011418,0.0087723042,0.0187704362,0.0341268994,CO
3,142,0.0444494072,0.030995705,0.0306730409,0.0087690964,0.0187628912,0.034090141,CO
3,143,0.0443955678,0.0309806915,0.0306548015,0.0087644837,0.0187540279,0.0340595564,CO
3,144,0.0443751676,0.0309612985,0.0306137867,0.0087678049,0.0187546148,0.0340162119,CO
3,145,0.0443545403,0.0309260363,0.0306098412,0.0087696696,0.0187570408,0.0339827392,CO
3,146,0.0443480668,0.0309168207,0.0305854665,0.0087648573,0.0187532286,0.0339498118,CO
3,147,0.0443486903,0.0309129493,0.030578459,0.0087709063,0.0187571019,0.0339272076,CO
3,148,0.0443455917,0.0309019214,0.0305521818,0.0087659517,0.0187533787,0.0339076345,CO
3,149,0.0443557653,0.0308910824,0.0305458718,0.0087728545,0.0187463739,0.0338934776,CO
3,150,0.0443544642,0.0308906829,0.0305427224,0.0087698337,0.0187493741,0.0338930635,CO
4,1,0.0350200043,0.0054709842,0.0076608638,0.0075939844,0.0178389811,0.0240300512,CO
4,2,0.0350111751,0.0054683405,0.0076618304,0.0075916511,0.0178362847,0.0240252117,CO
4,3,0.0350058262,0.0054723301,0.0076660737,0.0075942604,0.0178372713,0.0240204482,CO
4,4,0.0349954667,0.0054725374,0.0076734342,0.0075972286,0.01783757,0.0240152865,CO
4,5,0.0349913373,0.005478038,0.0076751192,0.0075922818,0.0178376167,0.0240133271,CO
4,6,0.0349912508,0.0054865129,0.0076824581,0.007593903,0.0178360491,0.0240078921,CO
4,7,0.0349849366,0.0054845659,0.007686092,0.0075919533,0.0178344329,0.0240013866,CO
4,8,0.03497607,0.0054911891,0.0076856463,0.0075899999,0.0178319738,0.0240020626,CO
4,9,0.0349689306,0.0054950203,0.0076915104,0.0075959163,0.0178360883,0.0239930706,CO
4,10,0.0349600599,0.005496341,0.0076975175,0.007593009,0.0178294859,0.0239880467,CO
4,11,0.0349557226,0.0055015701,0.0077017172,0.007589841,0.0178310651,0.02399277,CO
4,12,0.0349504724,0.0054958248,0.0077068149,0.0075909942,0.0178309229,0.0239838737,CO
4,13,0.0349467426,0.0055027983,0.0077119806,0.007595424,0.0178328613,0.0239778275,CO
4,14,0.0349446016,0.0055059524,0.0077115106,0.0075926303,0.0178333781,0.0239863104,CO
4,15,0.0349456172,0.0055111936,0.0077182583,0.0075960126,0.0178386065,0.0239878052,CO
4,16,0.0349460077,0.005518589,0.0077267913,0.0075922011,0.017838155,0.0239855218,CO
4,17,0.0349303936,0.0055140613,0.0077244555,0.0075926692,0.0178323449,0.0239756091,CO
4,18,0.034911364,0.0055147213,0.0077309027,0.007586668,0.0178243149,0.0239549409,CO
4,19,0.0348965051,0.0055163588,0.0077339399,0.0075855259,0.0178198886,0.0239520463,CO
4,20,0.0348819374,0.0055145327,0.0077333736,0.0075791848,0.0178109132,0.0239416829,CO
4,21,0.0348629778,0.0055155195,0.0077384748,0.007578435,0.0177990708,0.0239274333,CO
4,22,0.0348522177,0.0055224681,0.0077445514,0.0075767369,0.0177933168,0.0239148015,CO
4,23,0.0348466029,0.0055171331,0.0077479756,0.0075715718,0.0177905811,0.0239039251,CO
4,24,0.0348395111,0.005516571,0.0077472256,0.0075749127,0.0177882225,0.0239118191,CO
4,25,0.0348337078,0.005544258,0.007753948,0.0075713604,0.0177868111,0.0239458498,CO
4,26,0.0348274951,0.0056460142,0.0077826712,0.0075757016,0.0177933796,0.0240176252,CO
4,27,0.0349255236,0.0058229087,0.0078618821,0.0075988892,0.0178650339,0.0241272581,CO
4,28,0.0351263765,0.0059189409,0.0079692059,0.0076236027,0.01794685,0.024184904,CO
4,29,0.0354096802,0.0059750965,0.0080824282,0.0076526289,0.0180389827,0.0242398518,CO
4,30,0.0357232534,0.0060467959,0.0082131464,0.0076874758,0.018148616,0.0242793011,CO
4,31,0.0360817967,0.0061094072,0.0083546013,0.0077217857,0.018225989,0.0243109505,CO
4,32,0.0364573653,0.0061277231,0.0084993149,0.0077351935,0.0182741031,0.0243451893,CO
4,33,0.0367403687,0.0061265474,0.0085954468,0.0077458024,0.0183058235,0.0243602342,CO
4,34,0.0370556111,0.0061023228,0.0086710692,0.0077520329,0.018347883,0.0243816033,CO
4,35,0.0373650885,0.0060973667,0.0087439038,0.007773749,0.0183919729,0.0244066231,CO
4,36,0.0376361272,0.0060967202,0.0088012512,0.0077886939,0.0184194261,0.0244294127,CO
4,37,0.0379143263,0.0060907026,0.0088618441,0.0077988585,0.0184468988,0.0244508915,CO
4,38,0.0381425737,0.006076265,0.0088933088,0.0078019706,0.0184768396,0.0244799359,CO
4,39,0.0384136441,0.0060897759,0.0089470745,0.0078420608,0.0185431271,0.024529436,CO
4,40,0.0386049135,0.006086575,0.0089886111,0.0078622901,0.0185825801,0.0245485357,CO
4,41,0.038759495,0.0060962559,0.0090383101,0.0078834937,0.0186331421,0.0245694938,CO
4,42,0.038864664,0.0061034785,0.0091031008,0.0079056181,0.018668465,0.0245839646,CO
4,43,0.0389466854,0.0061147264,0.0091539425,0.0079161978,0.0186909509,0.0245983608,CO
4,44,0.0390783511,0.0061384899,0.0092139934,0.0079372336,0.0187310519,0.0246248242,CO
4,45,0.0391892375,0.0061584931,0.0092705032,0.0079566868,0.0187751507,0.0246509349,CO
4,46,0.0392872882,0.0061699426,0.009325237,0.0079660907,0.018813267,0.0246643087,CO
4,47,0.039403091,0.006211663,0.0093976523,0.0079953185,0.0188646044,0.0246964392,CO
4,48,0.0394717963,0.0062335825,0.0094664594,0.0080225377,0.0189018702,0.0247210146,CO
4,49,0.0395618358,0.0062578873,0.0095241165,0.0080432638,0.0189482243,0.0247519755,CO
4,50,0.0396429946,0.0063030439,0.0095893303,0.0080651182,0.0189943786,0.0247704977,CO
4,51,0.0397014958,0.0063575863,0.009649618,0.0080847149,0.0190324132,0.0248035159,CO
4,52,0.0397451117,0.0064098357,0.009704193,0.0080991017,0.0190720853,0.0248340914,CO
4,53,0.0397454665,0.0064538504,0.0097578171,0.0081159647,0.0190901411,0.0248681944,CO
4,54,0.0397067893,0.0064744603,0.0098108037,0.0081241422,0.019086404,0.024897107,CO
4,55,0.0396660159,0.0065133895,0.009898728,0.0081431979,0.0191022235,0.024916101,CO
4,56,0.0396423213,0.0065619852,0.0100151895,0.0081727367,0.0191358553,0.0249405195,CO
4,57,0.0396296368,0.0065893026,0.0101196439,0.008194949,0.0191723819,0.0249625757,CO
4,58,0.0396171636,0.0066337547,0.0102417612,0.0082186761,0.0191946396,0.0249823166,CO
4,59,0.0395927338,0.006702696,0.0103818962,0.0082367716,0.0192149915,0.024997997,CO
4,60,0.0395487305,0.0067726749,0.0105158541,0.0082518122,0.0192235744,0.0250215651,CO
4,61,0.0394838251,0.006875959,0.0106719211,0.0082594217,0.0192217153,0.0250514299,CO
4,62,0.0394262696,0.0069565577,0.0107884369,0.0082615641,0.0192182986,0.0250704052,CO
4,63,0.0393637529,0.0070070353,0.0108908366,0.0082561959,0.0192037702,0.0250913103,CO
4,64,0.0392938873,0.0070531403,0.0109698036,0.0082544967,0.0191935942,0.0251121285,CO
4,65,0.0392227955,0.0070928057,0.0110271703,0.0082557256,0.0191822837,0.0251446652,CO
4,66,0.0391418841,0.0071242019,0.0110869957,0.0082453004,0.0191619182,0.0251632626,CO
4,67,0.039082774,0.0071531587,0.0111292759,0.0082391848,0.0191523096,0.0251924189,CO
4,68,0.0390243874,0.0071718547,0.0111612593,0.0082349562,0.0191409772,0.0252175796,CO
4,69,0.0389725896,0.0071960974,0.0111939721,0.0082366653,0.019136405,0.0252411857,CO
4,70,0.0389225011,0.0072221866,0.0112171139,0.0082310696,0.0191284878,0.0252719986,CO
4,71,0.0388772544,0.0072450657,0.0112354158,0.0082240819,0.0191242003,0.0252988241,CO
4,72,0.0388429696,0.0072548856,0.0112430445,0.0082242476,0.0191159964,0.0253217112,CO
4,73,0.0388109671,0.0072728372,0.0112623412,0.0082195498,0.0191089906,0.025352723,CO
4,74,0.0387755733,0.0072842882,0.0112663266,0.0082190855,0.0191051783,0.0253765873,CO
4,75,0.0387290564,0.0073005923,0.0112761837,0.0082155514,0.0190941614,0.0254040043,CO
4,76,0.0386968136,0.0073155602,0.0112747255,0.0082109485,0.0190878458,0.0254216082,CO
