Measurement_Number,Time,SP-12A,SP-31,TGS-813,TGS-842,SP-AQ3,TGS-823,ST-31,TGS-800,Label
1,262,32.725122,54.917619,18.022078,15.190105,10.498855,31.192511,32.112053,20.02911,AQ_Coffee
1,263,32.877723,54.155785,18.334516,15.363355,10.56176,31.403496,32.558756,20.162562,AQ_Coffee
1,264,32.725122,54.534252,18.022078,15.168659,10.511394,31.262565,31.965523,19.962919,AQ_Coffee
1,265,32.423609,54.344412,18.134706,15.211598,10.486336,31.403496,32.259759,19.929957,AQ_Coffee
1,266,32.423609,54.155785,18.219913,15.233136,10.486336,31.332893,32.408655,20.02911,AQ_Coffee
1,267,32.573756,53.968359,18.19144,15.298034,10.473837,31.192511,32.334058,20.129064,AQ_Coffee
1,268,32.498531,54.534252,18.134706,15.254722,10.523954,31.545537,32.334058,19.99597,AQ_Coffee
1,269,32.573756,53.968359,18.134706,15.31976,10.498855,31.262565,32.558756,20.02911,AQ_Coffee
1,270,32.573756,54.534252,18.134706,15.233136,10.549137,31.545537,32.185758,19.99597,AQ_Coffee
1,271,32.573756,55.111169,18.106445,15.233136,10.574404,31.545537,32.185758,19.99597,AQ_Coffee
1,272,32.725122,55.111169,18.078253,15.298034,10.599754,31.474377,32.408655,20.062338,AQ_Coffee
1,273,32.573756,54.917619,18.163038,15.31976,10.56176,31.616977,32.483554,20.02911,AQ_Coffee
1,274,32.801268,54.917619,18.163038,15.341534,10.56176,31.474377,32.558756,20.129064,AQ_Coffee
1,275,32.801268,54.725317,18.078253,15.341534,10.587068,31.545537,32.558756,20.22983,AQ_Coffee
1,276,32.423609,54.344412,18.219913,15.40714,10.549137,31.545537,32.634263,20.129064,AQ_Coffee
1,277,32.877723,55.30598,18.508586,15.584207,10.766604,31.978444,32.939375,20.399603,AQ_Coffee
1,278,32.801268,55.111169,18.277072,15.40714,10.676312,31.978444,32.558756,20.22983,AQ_Coffee
1,279,33.031573,55.502064,18.479392,15.673916,10.805626,31.905576,33.32785,20.571704,AQ_Coffee
1,280,32.801268,55.30598,18.363347,15.584207,10.727778,31.760705,33.171501,20.468161,AQ_Coffee
1,281,32.498531,54.725317,18.277072,15.473176,10.612461,31.688699,33.016433,20.2636,AQ_Coffee
1,282,32.725122,54.917619,18.277072,15.539649,10.663499,31.688699,33.093808,20.433835,AQ_Coffee
1,283,32.649286,55.30598,18.163038,15.40714,10.676312,31.978444,32.634263,20.162562,AQ_Coffee
1,284,32.573756,55.30598,18.19144,15.451116,10.663499,31.978444,32.86263,20.2636,AQ_Coffee
1,285,32.649286,54.917619,18.277072,15.517443,10.650708,31.832997,33.093808,20.2636,AQ_Coffee
1,286,32.423609,55.111169,18.248457,15.473176,10.676312,31.978444,32.939375,20.22983,AQ_Coffee
1,287,32.498531,54.725317,18.277072,15.495285,10.650708,31.832997,33.016433,20.297463,AQ_Coffee
1,288,32.573756,55.699434,18.219913,15.473176,10.714879,32.051603,32.710076,20.297463,AQ_Coffee
1,289,32.801268,55.502064,18.219913,15.517443,10.702002,31.978444,33.093808,20.365463,AQ_Coffee
1,290,32.573756,55.111169,18.219913,15.473176,10.702002,32.198799,32.86263,20.365463,AQ_Coffee
1,291,33.108972,56.502027,18.392249,15.719068,10.884264,32.347179,33.485494,20.676102,AQ_Coffee
1,292,32.725122,55.898102,18.479392,15.696467,10.818677,32.27284,33.32785,20.468161,AQ_Coffee
1,293,32.573756,55.30598,18.248457,15.517443,10.727778,32.27284,32.939375,20.365463,AQ_Coffee
1,294,32.877723,56.098082,18.567196,15.787173,10.923882,32.496758,33.564808,20.676102,AQ_Coffee
1,295,32.573756,55.111169,18.277072,15.651414,10.740698,31.978444,33.485494,20.537095,AQ_Coffee
1,296,32.801268,56.098082,18.219913,15.584207,10.792597,32.198799,33.249515,20.502581,AQ_Coffee
1,297,32.573756,55.111169,18.392249,15.673916,10.766604,32.27284,33.485494,20.468161,AQ_Coffee
1,298,32.725122,55.699434,18.219913,15.673916,10.77959,32.27284,33.32785,20.537095,AQ_Coffee
1,299,32.573756,55.898102,18.305758,15.719068,10.792597,32.198799,33.32785,20.641207,AQ_Coffee
2,0,35.239066,69.58036,21.327812,22.341145,15.426497,42.623395,46.552165,32.513217,AQ_Coffee
2,1,35.239066,69.282071,21.401548,22.500809,15.382651,42.502163,46.98352,32.740029,AQ_Coffee
2,2,35.239066,69.58036,21.291101,22.341145,15.382651,42.990855,46.552165,32.588515,AQ_Coffee
2,3,35.676517,69.58036,21.929634,22.825862,15.716225,43.364067,47.71881,33.046781,AQ_Coffee
2,4,35.152711,68.401407,21.512939,22.500809,15.338997,42.502163,47.275147,32.740029,AQ_Coffee
2,5,35.676517,68.692623,21.738597,22.784806,15.536952,42.990855,47.868386,32.892779,AQ_Coffee
2,6,35.854192,70.489836,21.776585,22.743872,15.738857,43.489772,47.275147,33.046781,AQ_Coffee
2,7,35.588262,69.58036,21.852889,22.784806,15.671109,43.239015,47.570083,32.892779,AQ_Coffee
2,8,35.239066,69.282071,21.401548,22.341145,15.426497,42.745251,46.695148,32.588515,AQ_Coffee
2,9,35.325796,68.692623,21.438573,22.380885,15.426497,42.990855,46.695148,32.438222,AQ_Coffee
2,10,35.500392,69.58036,21.291101,22.460717,15.448491,42.623395,46.98352,32.588515,AQ_Coffee
2,11,35.239066,68.986168,21.364628,22.54102,15.382651,42.381551,46.98352,32.664118,AQ_Coffee
2,12,35.412904,69.58036,21.327812,22.500809,15.470534,42.745251,46.98352,32.588515,AQ_Coffee
2,13,35.325796,69.58036,21.327812,22.380885,15.448491,42.990855,46.695148,32.513217,AQ_Coffee
2,14,35.500392,69.881064,21.327812,22.460717,15.448491,42.623395,46.98352,32.588515,AQ_Coffee
2,15,35.239066,69.282071,21.401548,22.380885,15.448491,43.114613,46.695148,32.513217,AQ_Coffee
2,16,35.152711,68.401407,21.512939,22.58135,15.338997,42.745251,47.422198,32.513217,AQ_Coffee
2,17,35.239066,68.692623,21.401548,22.54102,15.382651,42.381551,47.275147,32.664118,AQ_Coffee
2,18,35.239066,69.58036,21.401548,22.341145,15.448491,42.990855,46.695148,32.588515,AQ_Coffee
2,19,36.123657,69.58036,21.662947,22.784806,15.648627,43.114613,47.570083,32.969623,AQ_Coffee
2,20,35.676517,69.58036,21.738597,22.703061,15.671109,43.616137,47.275147,32.816249,AQ_Coffee
2,21,35.325796,68.986168,21.401548,22.341145,15.40455,42.990855,46.695148,32.363529,AQ_Coffee
2,22,35.412904,68.986168,21.291101,22.460717,15.426497,42.623395,46.98352,32.588515,AQ_Coffee
2,23,35.325796,68.401407,21.475703,22.54102,15.3608,42.502163,47.422198,32.740029,AQ_Coffee
2,24,35.066728,68.986168,21.438573,22.460717,15.382651,42.990855,47.128923,32.513217,AQ_Coffee
2,25,34.981116,68.401407,21.512939,22.460717,15.3608,42.867736,47.570083,32.588515,AQ_Coffee
2,26,35.239066,69.58036,21.327812,22.380885,15.426497,42.745251,46.695148,32.664118,AQ_Coffee
2,27,35.239066,69.282071,21.438573,22.58135,15.382651,42.502163,47.422198,32.816249,AQ_Coffee
2,28,35.943618,70.489836,21.738597,22.86704,15.784274,43.743166,47.275147,33.280165,AQ_Coffee
2,29,34.981116,68.401407,21.512939,22.460717,15.338997,42.867736,46.98352,32.588515,AQ_Coffee
2,30,35.239066,68.986168,21.401548,22.460717,15.426497,42.990855,47.128923,32.438222,AQ_Coffee
2,31,35.325796,69.282071,21.438573,22.500809,15.426497,42.623395,46.98352,32.816249,AQ_Coffee
2,32,34.981116,68.692623,21.550281,22.460717,15.382651,42.502163,45.16491,32.513217,AQ_Coffee
2,33,35.239066,69.282071,21.438573,21.53274,15.252254,39.875728,39.750697,31.704572,AQ_Coffee
2,34,35.066728,67.541463,21.512939,20.355664,14.189299,35.411896,35.397054,30.656882,AQ_Coffee
2,35,35.152711,66.97932,21.364628,18.820567,12.841436,32.051603,31.250028,28.915519,AQ_Coffee
2,36,35.412904,65.078886,21.254492,17.43609,11.303607,29.462286,29.013226,27.282032,AQ_Coffee
2,37,34.981116,61.565113,21.364628,16.181849,9.816738,27.662234,27.258699,25.205991,AQ_Coffee
2,38,35.152711,59.937672,21.217986,15.190105,8.669352,26.248929,25.98131,23.383043,AQ_Coffee
2,39,35.152711,57.53577,21.145283,14.406421,7.757027,25.291779,24.992308,21.618357,AQ_Coffee
2,40,35.239066,56.299386,20.965295,13.64555,7.09555,24.670292,24.24586,19.99597,AQ_Coffee
2,41,35.412904,54.344412,21.181583,13.287396,6.715772,24.438062,23.975527,18.829299,AQ_Coffee
2,42,35.239066,52.689072,21.001092,12.808849,6.306865,23.895416,23.492811,17.686006,AQ_Coffee
2,43,35.152711,50.955375,20.8231,12.450345,6.025142,23.458415,23.151829,16.798099,AQ_Coffee
2,44,34.981116,49.323356,20.752591,12.167763,5.805148,23.202567,22.984413,15.97794,AQ_Coffee
2,45,34.810992,48.236746,20.752591,11.939296,5.680936,22.951326,22.860165,15.457719,AQ_Coffee
2,46,34.981116,47.339568,20.647556,11.849632,5.611268,22.786331,22.942873,15.047312,AQ_Coffee
2,47,34.810992,46.614826,20.543385,11.658638,5.531162,22.827395,22.777952,14.572325,AQ_Coffee
2,48,34.810992,46.049407,20.543385,11.55761,5.49721,22.70457,22.737028,14.372862,AQ_Coffee
2,49,34.981116,45.771344,20.405814,11.528974,5.49721,22.623293,22.777952,14.21624,AQ_Coffee
2,50,34.981116,45.224261,20.371655,11.472002,5.49721,22.623293,22.942873,14.024044,AQ_Coffee
2,51,34.895871,44.821669,20.371655,11.443666,5.519819,22.70457,22.984413,13.910589,AQ_Coffee
2,52,35.066728,45.224261,20.202246,11.359251,5.576784,22.868582,22.860165,13.798501,AQ_Coffee
2,53,34.981116,44.821669,20.202246,11.41543,5.593997,22.745389,23.151829,13.835713,AQ_Coffee
2,54,34.895871,44.955143,20.001953,11.373259,5.657609,22.909892,23.067869,13.742961,AQ_Coffee
2,55,35.066728,44.688911,19.935902,11.41543,5.704369,22.951326,23.236299,13.742961,AQ_Coffee
2,56,34.895871,44.955143,19.903009,11.401348,5.775305,23.160377,23.278727,13.724522,AQ_Coffee
2,57,34.895871,44.821669,19.870204,11.472002,5.823135,23.244885,23.492811,13.742961,AQ_Coffee
2,58,35.066728,44.556863,19.739854,11.500438,5.883541,23.244885,23.622842,13.854375,AQ_Coffee
2,59,34.895871,44.955143,19.739854,11.500438,5.963114,23.458415,23.622842,13.835713,AQ_Coffee
2,60,34.726476,44.688911,19.739854,11.600755,6.037634,23.588106,23.886535,13.891813,AQ_Coffee
2,61,34.810992,44.688911,19.642995,11.658638,6.081588,23.415448,24.020232,13.929402,AQ_Coffee
2,62,34.810992,44.425519,19.675196,11.702321,6.132263,23.631603,24.200451,14.005038,AQ_Coffee
2,63,34.642321,44.821669,19.578848,11.716934,6.215634,23.675233,24.155184,14.081291,AQ_Coffee
2,64,34.810992,44.955143,19.515038,11.746239,6.287188,23.984449,24.337107,14.158168,AQ_Coffee
2,65,34.981116,45.359917,19.356971,11.849632,6.386286,23.895416,24.382947,14.255154,AQ_Coffee
2,66,34.726476,45.359917,19.356971,11.849632,6.453351,24.119043,24.428931,14.294228,AQ_Coffee
2,67,34.726476,45.496312,19.388419,11.894343,6.521232,24.209477,24.521338,14.432266,AQ_Coffee
2,68,34.810992,45.633452,19.294321,11.954334,6.596862,24.254906,24.614333,14.51205,AQ_Coffee
2,69,34.895871,45.359917,19.200954,12.029936,6.645524,24.254906,24.849431,14.653283,AQ_Coffee
2,70,34.726476,45.089338,19.200954,12.121569,6.694606,24.209477,24.992308,14.734924,AQ_Coffee
2,71,34.810992,45.633452,19.515038,12.355105,6.895257,24.717183,25.429352,15.005081,AQ_Coffee
2,72,34.726476,45.909993,19.200954,12.198701,6.88797,24.670292,25.040241,14.942073,AQ_Coffee
2,73,34.475084,45.359917,19.169993,12.276542,6.902554,24.530512,25.282248,14.963031,AQ_Coffee
2,74,34.726476,45.771344,19.07759,12.276542,6.976031,24.576957,25.233532,15.110999,AQ_Coffee
2,75,34.642321,45.771344,19.016385,12.355105,7.042961,24.62355,25.331123,15.175097,AQ_Coffee
2,76,34.726476,45.771344,18.925165,12.386734,7.103102,24.764224,25.380157,15.21806,AQ_Coffee
2,77,34.475084,45.771344,18.925165,12.466322,7.141003,24.717183,25.627751,15.348072,AQ_Coffee
2,78,34.475084,45.771344,18.9859,12.498365,7.186808,24.906253,25.727934,15.369906,AQ_Coffee
2,79,34.309263,45.633452,18.925165,12.482328,7.240696,24.953901,25.577907,15.391787,AQ_Coffee
2,80,34.558525,46.33055,18.744814,12.530528,7.326373,24.953901,25.67776,15.501914,AQ_Coffee
2,81,34.475084,46.049407,18.804624,12.530528,7.357833,25.194459,25.67776,15.546304,AQ_Coffee
2,82,34.810992,46.758155,18.834644,12.726061,7.501467,25.24304,25.98131,15.793975,AQ_Coffee
2,83,34.895871,46.758155,18.804624,12.775639,7.558254,25.291779,26.032492,15.862577,AQ_Coffee
2,84,34.475084,46.614826,18.685307,12.644052,7.517638,25.291779,25.778273,15.72583,AQ_Coffee
2,85,34.642321,46.902287,18.774681,12.842185,7.673426,25.488332,26.083846,16.024449,AQ_Coffee
2,86,34.475084,46.614826,18.537854,12.759082,7.59914,25.24304,25.879455,15.908568,AQ_Coffee
2,87,34.309263,46.472293,18.626102,12.759082,7.623803,25.438953,25.98131,15.908568,AQ_Coffee
2,88,34.144839,46.33055,18.626102,12.825501,7.665128,25.340677,26.135371,15.97794,AQ_Coffee
2,89,34.309263,46.472293,18.537854,12.808849,7.706732,25.537874,26.135371,16.024449,AQ_Coffee
2,90,34.063146,46.33055,18.596612,12.875648,7.723451,25.488332,26.187069,16.165238,AQ_Coffee
2,91,34.475084,46.472293,18.479392,12.909239,7.765449,25.389735,26.238941,16.236353,AQ_Coffee
2,92,34.144839,46.33055,18.508586,12.976808,7.790784,25.488332,26.395607,16.236353,AQ_Coffee
2,93,34.144839,46.33055,18.508586,12.993781,7.824725,25.488332,26.448182,16.35596,AQ_Coffee
2,94,34.226877,46.902287,18.305758,12.976808,7.893163,25.587578,26.343209,16.35596,AQ_Coffee
2,95,33.820116,46.614826,18.450272,13.010787,7.90177,25.637446,26.395607,16.404186,AQ_Coffee
2,96,34.475084,46.758155,18.715023,13.269855,8.067575,26.042381,26.929483,16.723125,AQ_Coffee
2,97,34.810992,47.192986,18.626102,13.304971,8.1387,25.940137,26.875272,16.823208,AQ_Coffee
2,98,33.981796,46.33055,18.305758,13.113513,7.971055,25.587578,26.60698,16.5502,AQ_Coffee
2,99,33.981796,46.472293,18.334516,13.14802,7.997234,25.737676,26.713748,16.574733,AQ_Coffee
2,100,33.820116,46.472293,18.334516,13.130749,8.049917,25.78804,26.553868,16.648671,AQ_Coffee
2,101,33.981796,47.192986,18.248457,13.130749,8.103039,25.991174,26.553868,16.648671,AQ_Coffee
2,102,33.820116,46.758155,18.277072,13.182661,8.085282,25.88927,26.660273,16.723125,AQ_Coffee
2,103,33.739782,46.614826,18.219913,13.200032,8.094154,25.88927,26.660273,16.748058,AQ_Coffee
2,104,33.981796,47.339568,18.106445,13.200032,8.174561,25.940137,26.60698,16.823208,AQ_Coffee
2,105,33.900787,46.902287,18.134706,13.200032,8.174561,26.042381,26.60698,16.77305,AQ_Coffee
2,106,33.900787,47.339568,18.134706,13.234876,8.210622,26.145309,26.767405,16.823208,AQ_Coffee
2,107,33.900787,47.047228,18.106445,13.340225,8.219669,25.88927,26.98388,16.975099,AQ_Coffee
2,108,34.063146,47.486979,18.022078,13.322581,8.265095,26.042381,26.929483,16.949635,AQ_Coffee
2,109,34.063146,47.047228,18.022078,13.340225,8.255984,26.093759,26.929483,17.000622,AQ_Coffee
2,110,34.063146,47.635229,17.994094,13.340225,8.301666,26.093759,26.875272,17.051851,AQ_Coffee
2,111,33.659782,47.192986,18.050131,13.375617,8.301666,26.248929,26.98388,17.000622,AQ_Coffee
2,112,34.226877,47.339568,18.334516,13.627304,8.440665,26.51105,27.482011,17.337987,AQ_Coffee
2,113,34.391998,47.784323,18.106445,13.536615,8.450037,26.301,27.148202,17.23307,AQ_Coffee
2,114,34.063146,47.047228,18.19144,13.590921,8.431306,26.405671,27.425891,17.285403,AQ_Coffee
2,115,34.226877,47.635229,18.134706,13.609094,8.48766,26.51105,27.425891,17.390822,AQ_Coffee
2,116,33.820116,47.635229,18.19144,13.609094,8.4971,26.51105,27.369967,17.390822,AQ_Coffee
2,117,33.739782,47.486979,17.938333,13.464708,8.403308,26.405671,27.148202,17.180986,AQ_Coffee
2,118,33.659782,47.486979,17.910555,13.44682,8.42196,26.405671,27.093239,17.180986,AQ_Coffee
2,119,33.659782,47.486979,17.910555,13.536615,8.450037,26.197032,27.369967,17.364373,AQ_Coffee
2,120,33.820116,47.486979,17.855203,13.536615,8.459423,26.353247,27.258699,17.311664,AQ_Coffee
2,121,33.820116,47.635229,17.827628,13.536615,8.478234,26.405671,27.314236,17.390822,AQ_Coffee
2,122,33.580114,47.486979,17.910555,13.554681,8.4971,26.301,27.314236,17.443912,AQ_Coffee
2,123,33.500777,47.192986,17.938333,13.572783,8.506553,26.458271,27.369967,17.417335,AQ_Coffee
2,124,33.421767,47.192986,17.910555,13.590921,8.506553,26.458271,27.482011,17.417335,AQ_Coffee
2,125,33.820116,47.635229,17.800121,13.590921,8.5255,26.51105,27.369967,17.524026,AQ_Coffee
2,126,33.739782,47.635229,17.745308,13.609094,8.544501,26.458271,27.369967,17.470552,AQ_Coffee
2,127,33.343084,47.635229,17.882845,13.609094,8.563557,26.51105,27.369967,17.443912,AQ_Coffee
2,128,33.500777,47.784323,17.772681,13.590921,8.582668,26.617146,27.314236,17.470552,AQ_Coffee
2,129,33.659782,48.085074,17.966179,13.792838,8.708243,26.77765,27.708466,17.740526,AQ_Coffee
2,130,33.981796,48.389292,17.910555,13.792838,8.708243,26.77765,27.765578,17.740526,AQ_Coffee
2,131,33.500777,47.784323,17.772681,13.737329,8.630686,26.458271,27.594841,17.713233,AQ_Coffee
2,132,33.500777,47.934269,17.718001,13.64555,8.649991,26.723966,27.425891,17.577758,AQ_Coffee
2,133,33.820116,48.236746,17.745308,13.755794,8.708243,26.723966,27.594841,17.713233,AQ_Coffee
2,134,33.500777,47.934269,17.745308,13.682152,8.659665,26.831517,27.594841,17.604722,AQ_Coffee
2,135,33.500777,47.784323,17.718001,13.7189,8.679054,26.77765,27.594841,17.631751,AQ_Coffee
2,136,33.421767,47.934269,17.718001,13.774297,8.679054,26.51105,27.822892,17.795311,AQ_Coffee
2,137,33.186688,47.635229,17.772681,13.737329,8.659665,26.77765,27.651554,17.686006,AQ_Coffee
2,138,33.108972,47.635229,17.772681,13.755794,8.679054,26.723966,27.708466,17.767885,AQ_Coffee
2,139,33.343084,48.389292,17.636479,13.7189,8.747361,26.723966,27.594841,17.795311,AQ_Coffee
2,140,33.108972,47.486979,17.745308,13.83003,8.698499,26.77765,27.93813,17.795311,AQ_Coffee
2,141,33.264725,47.635229,17.745308,13.83003,8.718001,26.831517,27.93813,17.822805,AQ_Coffee
2,142,33.343084,47.635229,17.718001,13.83003,8.718001,26.831517,27.93813,17.822805,AQ_Coffee
2,143,33.820116,48.236746,18.022078,14.094623,8.916189,27.213813,28.347972,18.129726,AQ_Coffee
2,144,33.343084,48.389292,17.582459,13.774297,8.79658,26.885569,27.708466,17.905689,AQ_Coffee
2,145,33.343084,48.389292,17.636479,13.792838,8.806467,26.994231,27.765578,17.933453,AQ_Coffee
2,146,33.343084,48.236746,17.636479,13.811415,8.786707,26.994231,27.765578,17.850365,AQ_Coffee
2,147,33.343084,48.54272,17.609436,13.792838,8.816368,27.048843,27.822892,17.961285,AQ_Coffee
2,148,33.264725,48.236746,17.636479,13.904864,8.816368,26.831517,28.112525,17.961285,AQ_Coffee
2,149,33.186688,48.085074,17.582459,13.867372,8.816368,26.994231,27.93813,17.905689,AQ_Coffee
2,150,33.421767,48.236746,17.5287,13.886099,8.826285,26.994231,27.93813,18.045194,AQ_Coffee
2,151,33.500777,48.236746,17.855203,14.13304,8.966654,27.269185,28.466968,18.243419,AQ_Coffee
2,152,33.421767,48.236746,17.555547,13.886099,8.846161,26.885569,28.054187,18.073302,AQ_Coffee
2,153,33.186688,48.697037,17.582459,13.867372,8.896107,27.158633,27.93813,18.045194,AQ_Coffee
2,154,33.186688,47.784323,17.555547,13.980306,8.836215,26.939807,28.288794,18.101479,AQ_Coffee
2,155,33.186688,48.085074,17.555547,13.961388,8.85612,26.939807,28.229828,18.158044,AQ_Coffee
2,156,33.186688,48.236746,17.5287,13.980306,8.896107,26.939807,28.112525,18.129726,AQ_Coffee
2,157,33.186688,48.697037,17.475199,13.904864,8.916189,27.103643,27.996055,18.101479,AQ_Coffee
2,158,33.108972,48.085074,17.555547,13.999262,8.876084,26.994231,28.288794,18.186431,AQ_Coffee
2,159,33.186688,48.697037,17.501917,13.904864,8.93633,27.213813,28.054187,18.101479,AQ_Coffee
2,160,32.954491,48.085074,17.555547,14.018257,8.896107,27.158633,28.347972,18.129726,AQ_Coffee
2,161,33.343084,48.389292,17.501917,13.980306,8.93633,27.103643,28.288794,18.129726,AQ_Coffee
2,162,33.031573,48.236746,17.609436,14.03729,8.956531,27.269185,28.347972,18.214889,AQ_Coffee
2,163,33.264725,48.852251,17.421956,13.999262,8.976792,27.158633,28.288794,18.186431,AQ_Coffee
2,164,32.877723,48.54272,17.475199,13.999262,8.956531,27.269185,28.288794,18.129726,AQ_Coffee
2,165,33.264725,48.852251,17.39543,13.980306,8.997113,27.213813,28.171072,18.214889,AQ_Coffee
2,166,32.954491,48.54272,17.5287,14.056362,8.976792,27.269185,28.288794,18.214889,AQ_Coffee
2,167,32.877723,48.697037,17.475199,14.03729,8.997113,27.269185,28.288794,18.214889,AQ_Coffee
2,168,33.108972,48.697037,17.501917,14.094623,9.007296,27.158633,28.586823,18.30069,AQ_Coffee
2,169,32.954491,49.008371,17.448546,13.999262,9.027708,27.436459,28.288794,18.186431,AQ_Coffee
2,170,33.264725,48.697037,17.475199,14.056362,9.007296,27.213813,28.407363,18.358249,AQ_Coffee
2,171,33.031573,48.697037,17.501917,14.113812,9.017495,27.158633,28.586823,18.30069,AQ_Coffee
2,172,33.031573,48.697037,17.448546,14.075473,9.027708,27.213813,28.466968,18.387136,AQ_Coffee
2,173,33.264725,49.165403,17.39543,14.094623,9.068715,27.380507,28.586823,18.30069,AQ_Coffee
2,174,33.186688,48.852251,17.39543,14.094623,9.05844,27.324749,28.526787,18.416096,AQ_Coffee
2,175,33.659782,49.323356,17.718001,14.366882,9.235221,27.605493,28.951643,18.709741,AQ_Coffee
2,176,33.343084,49.323356,17.475199,14.190961,9.141069,27.492607,28.707548,18.532666,AQ_Coffee
2,177,33.186688,48.697037,17.316232,14.13304,9.05844,27.380507,28.526787,18.445129,AQ_Coffee
